id,is_iceberg
fbaf302b,0.84780395
8339a6ca,0.88438237
29d824f7,0.8557203
659f11a0,0.85578513
88fb9b4e,0.87455016
db2d689d,0.8427345
18da6fdd,0.86823195
0c16c0ce,0.8883175
7b7da3de,0.8492782
a44e0e0f,0.8809886
490e3fb1,0.91491723
0ffe1475,0.83572567
27efabd7,0.7851022
3dcdfda3,0.82494926
637da450,0.87025166
16b64b9d,0.829474
c76b1927,0.82490706
9126c78e,0.8673552
ceea2fdf,0.8637264
371c75e1,0.77592045
dd09f50d,0.8493433
73674456,0.8942039
68d33c24,0.8695536
f703b77f,0.87064797
732d6b4f,0.8609651
5085b269,0.8706451
f42e8155,0.84370637
7fd58dbd,0.8448277
22666426,0.8131887
4bae16b9,0.8854092
a5953b7b,0.8399196
720ddece,0.8327511
e4fc697d,0.82285124
e2e1df27,0.85004175
42a1cc87,0.8461486
7cd4c795,0.87834084
912c11aa,0.8743625
619f82b2,0.8854087
a883693e,0.8798169
6b810953,0.8291908
7b8ec14a,0.83781326
ce40c72a,0.8350541
88d0e09f,0.79702693
5be97bce,0.83832645
26014fd2,0.8460833
278008b7,0.875007
e8cf967c,0.85568416
7045bc53,0.8420117
da9cbaf4,0.8794447
8d656494,0.80818397
c55988d0,0.874165
780e1171,0.82188416
13a31d5e,0.8367125
1883e583,0.84257936
5ee65141,0.8238485
260e1d2e,0.8703152
c874b041,0.9022304
04f5386e,0.8560785
e575d0c0,0.859401
44d63bf6,0.81176335
5c4e9b0b,0.79664403
eebcc3b6,0.82427806
2f33c31e,0.90249723
28f5f216,0.87081456
bb368d74,0.8463844
9dd66aea,0.85963684
bf89449d,0.83546424
de1b8020,0.8792283
e9af758d,0.8360172
64022bd4,0.8831752
526789d8,0.8880248
09025dbe,0.90594405
115c6134,0.8239739
ce6aa2b2,0.884981
b80c3064,0.8661463
4e2762bd,0.8841467
364242f4,0.86255866
bd3a96f4,0.8828215
73d09bf9,0.9089131
86937a8c,0.8425492
0969a0e4,0.82643086
cfa4c867,0.87314093
da1e5985,0.8939891
dd22bfc6,0.81725687
2fa1cecb,0.8761339
4fde6327,0.86625296
4457c5ae,0.8679675
ad27be49,0.82767314
ba21ffbe,0.82261866
abd65309,0.8746803
6e3587f9,0.8377419
0e02c37f,0.857169
b3fbf138,0.8705209
5d494001,0.8645265
d5d660bf,0.916334
e4b67cb7,0.8348798
2fbc6b02,0.8688082
3ca0c3b2,0.8680316
7af13b7c,0.8573196
382198f0,0.8810343
cdc5c9ed,0.928494
cca129c4,0.8666109
be9a6bea,0.8595344
0c2b9434,0.8268602
15e0def7,0.8702335
c193ae99,0.8313661
42ec7df2,0.8767169
917300c1,0.8420889
29e487c8,0.8698186
ff66dfbd,0.8412835
1dfbef19,0.85435224
ef8d5737,0.85949075
5ac62625,0.80196375
9eda83f8,0.83966976
c5ff45a7,0.87533754
8b031162,0.849249
11fa3e76,0.8796303
93da94f9,0.869226
68e53103,0.84790576
dc0dc7fe,0.8632012
24e94921,0.8150637
d392087f,0.860629
f5e7a1bc,0.8375089
7b42399c,0.84446704
9e2f2501,0.7883669
88f7c9f8,0.8735173
889ea184,0.8789882
5e0d7a22,0.7906762
80042bdf,0.8494277
077b6c68,0.8768543
006369ec,0.90424365
0ef3db85,0.8802804
187d1375,0.8351794
19421236,0.8631675
36856034,0.8808089
184095a0,0.86697084
cb857d4f,0.8613067
a49f2976,0.84987175
c885c8fb,0.8745376
290ad1c1,0.85741043
5da44185,0.8602892
4e1c0f40,0.8562413
6811f516,0.8242278
c643494a,0.8804537
89b389ae,0.8969845
99f69fae,0.8206296
85ce64f5,0.8521309
f39fda18,0.89467376
62fde645,0.8964419
54d976e4,0.8567979
214093ab,0.87502015
9e091904,0.8755564
58524bde,0.89640975
3a7c5aa7,0.88319546
98ff7b84,0.8632908
ba3a611d,0.8072887
3bde5fa5,0.88720065
a0030881,0.8301397
2eb4938c,0.7654635
9a605545,0.86461073
844f2bfa,0.9025017
4d5e1ea0,0.8867791
e4fbfec8,0.8838855
86ce8eca,0.89178467
d52c6043,0.9073148
21c46c83,0.86804295
dfdfb031,0.8590549
35e4aaca,0.8755754
017bcd36,0.7978281
8ae998ba,0.8777415
6c08a718,0.84788936
a54ad43e,0.8756195
587bf099,0.8472228
b8e4ba9a,0.77501625
d29eff4d,0.85262454
5edb551d,0.86277086
6eec33e0,0.84055257
c2149448,0.8567923
bd81b915,0.82049066
b10b49f8,0.88997793
cf14ef53,0.8475814
c27fdbb6,0.8773993
e4351dd8,0.8462188
1ca3c9ec,0.8772193
2dcccddb,0.8326481
a8c32975,0.9274176
d940095f,0.89692754
ca389493,0.8911467
dbc9cdf1,0.87200093
dbb14840,0.9038903
d52cfd90,0.8818314
b4096333,0.87862986
93e8e5ad,0.85598004
b0dfd29c,0.8262527
cd4b5986,0.8012143
aa3a8108,0.9090637
254d2238,0.8152907
738ee6ba,0.8885016
f5af2459,0.7946098
809b49f3,0.85989934
e3539167,0.83970344
a1f32e74,0.88031596
b348ac39,0.86671317
4db8e0d7,0.84327805
d66d465b,0.8190855
b10d2bbb,0.74233955
01e63d93,0.86570615
4b7aada2,0.86680657
7583914c,0.8662014
caf59295,0.87936836
4a9404f6,0.8933732
45d719e3,0.82509345
71716a82,0.8072122
5a0dd3ab,0.8680982
c5810d21,0.84669185
f678038a,0.8885394
e3f2411e,0.85637033
070fa8e6,0.77810234
fe6e897a,0.8365427
05f4931b,0.8600174
4ce91a00,0.896553
0246ee0c,0.84568334
d0cd49b0,0.89535147
d0a8b2f0,0.8627918
f108894b,0.84208006
156c5a85,0.90788305
df33d7b2,0.8719778
baa0ec5c,0.8702636
243bac76,0.8654273
72b7819c,0.86687016
3bf4c2f4,0.8694452
70b0d042,0.78180516
51e2b7ca,0.8547301
0dd1212b,0.83084744
c721c53c,0.85624874
a9028dea,0.8150731
7ce9e776,0.8566068
6578f35d,0.8384215
0ed8cf16,0.89345074
447846f7,0.8390301
0699c09a,0.8628132
d28af579,0.8818986
6569075e,0.86675334
1ab85794,0.8608217
1745f65a,0.8475903
857d0e74,0.8075736
8a24db5a,0.8432111
dbdbfc89,0.8675472
bf742a69,0.8636127
3fa06975,0.85615927
346bee7d,0.8983955
1f0f8e85,0.876548
65f5a422,0.7307515
ab6e8e04,0.8526639
8c5ec9b8,0.858627
33f6b29a,0.8846833
0129bddd,0.8817817
914dced2,0.8407335
4e43ed1c,0.8900817
4cabc6b4,0.82728654
8c1e831d,0.8222991
8e7d4626,0.78984565
8f6d47ba,0.8649767
fddd6685,0.86886775
9ab2d11f,0.8570465
d144c4fe,0.85997736
d809a3e5,0.8399946
888e38cf,0.85722363
0cadb51a,0.83573866
a3c247d3,0.81649184
8d866bfd,0.8814393
fc0b7b59,0.8336677
bb58f257,0.8574698
5abd9ea2,0.7921652
f31369c0,0.8784134
b2df1546,0.8681344
2d955a2f,0.8826646
224f31a7,0.8529551
7354202b,0.85609555
91bdeaa6,0.8922542
4af9acf6,0.831901
e78ddb82,0.883837
9c0d19a3,0.8748651
ff042ec1,0.9126483
89f9dbb6,0.8852375
51062fd7,0.8690955
81fbf318,0.8529721
0226002d,0.840227
af182c5f,0.8329331
1a49506e,0.8653934
fa530b08,0.87116736
aedf4fac,0.85770905
0ecfc382,0.8430211
6b055252,0.865385
e84e4298,0.8800215
5cbebe85,0.8386092
f43ac361,0.8433676
4c44148d,0.8835601
d3320ed0,0.82328635
076589f2,0.8777742
ea34a408,0.8800383
60b2a91b,0.8345215
c79f6c3f,0.8293241
dd40e451,0.9308751
a0bfc4d6,0.849385
c68e8922,0.778066
75b9b3d3,0.8689301
09585ae4,0.854432
ade05c36,0.8208086
8aa76684,0.8834487
6399fe30,0.85891676
9b7ad695,0.8743236
7f6d3c16,0.8796254
8b5497a2,0.9096036
b61ac08b,0.85828674
70c83161,0.8926905
f41de0c7,0.8170172
01172550,0.85313165
878baaa6,0.8554237
a71ac38d,0.8519906
3e61c5e1,0.9005532
2d10aadc,0.8409851
b3027c0a,0.87638
2b76b075,0.8326516
c47fc129,0.85981464
bb478cae,0.8543073
b3c9e845,0.8984923
4b1b2a61,0.82426673
14b311f6,0.8802285
e5c8e775,0.84506553
566c86ca,0.8514991
149b5e89,0.8731127
f2aaa705,0.8191387
6b7e4a08,0.84703887
ebb4f679,0.8639977
5a17b824,0.8772039
2c407095,0.8310818
93e299b6,0.8772367
dee0c66e,0.87100905
3f9d7570,0.84182477
3be9624f,0.90789557
e9ee98da,0.85915756
e73d6bae,0.88094264
f0ccd2ed,0.8601772
1a6fd33e,0.9047432
c4be528d,0.7897408
9568e398,0.8954968
319842ec,0.80562043
6eb11771,0.86579967
f902ef9a,0.9101761
7d324378,0.88517827
1d0c5e40,0.88260204
674b40ff,0.8531008
fb24d7d7,0.8482376
bc1540d3,0.80233943
6ee01efd,0.8457017
27c82155,0.8354704
b26da393,0.85140306
13a05958,0.81307614
2f077a39,0.7681244
a6ab4353,0.8628101
518ca536,0.84322006
75f5fe9c,0.8475453
c6e42e94,0.86619943
5f2bae34,0.8449884
2b6e8231,0.8900151
b37e6922,0.8171214
08608737,0.8736459
0712e0b2,0.8168748
acbd4462,0.9030663
16a25321,0.8372325
abb85c83,0.78849417
621fc582,0.86731774
2b692382,0.83319837
fcf645f5,0.7988143
8dc77e3e,0.8338685
a6a980c5,0.8703776
c835f175,0.8691768
4d1fc845,0.88758385
6f2dc077,0.86958253
9ba185f6,0.7743244
4e5f188f,0.8634094
a495efac,0.8562767
1f3d6cbd,0.8234264
0f6372d9,0.84977585
830e6f72,0.8335085
84922e32,0.8444299
b7d95c92,0.8890723
18d29c0b,0.89787227
d337c39b,0.85739684
0fecb752,0.85513455
e59ce961,0.8920493
3131bac2,0.8573644
85cd075b,0.8480856
53eae829,0.8595047
c52d4735,0.8682142
8d0dff4e,0.94851416
af396578,0.8175763
81b71a3e,0.8473179
b081a6be,0.8471262
a298e472,0.77123433
2c3040d5,0.8376119
777e918e,0.873285
8f140837,0.8326281
69e74507,0.8960797
d2fa49dd,0.85107636
e4b8a658,0.85143447
b22b7bb0,0.8622938
e28e413d,0.8585259
d79a5b42,0.8599771
8d05dd93,0.7873691
655b528c,0.8413166
fef22c11,0.85682684
11ce85c7,0.89524007
2abdf225,0.8264691
691e57a6,0.83170676
5edf8257,0.8377584
2e3e6525,0.8500435
5e1e95ef,0.85955036
2d6baf47,0.80744255
ea692aeb,0.9111758
326ea4da,0.857911
2c2144a8,0.8617916
995f5f0a,0.8570859
b10fdf53,0.8117701
3dc110b0,0.89848334
1e423da1,0.8598266
e415b627,0.84393454
f905d8be,0.8526159
ebe75960,0.8780751
9887d0d7,0.84960455
d20fc497,0.88980055
57cc8d82,0.8261897
19c1c0a3,0.8660106
bd5242b8,0.7415306
a93c966a,0.87004095
69f7ee7c,0.8573891
400c030f,0.8616409
f7cf59db,0.8281827
9057f177,0.887745
f874aa96,0.8471565
3d2b2f65,0.88894445
b1a9889f,0.8857248
5638800a,0.8465894
6cc3de85,0.9041652
c45a6f9a,0.8768813
719dcb55,0.8871742
abc29c67,0.86616117
0d8454bf,0.89004856
da9b4543,0.90068954
f5643fec,0.86687416
d8f178ad,0.8910481
6813bfff,0.8503602
f517bc3c,0.8533458
c1254561,0.8899322
fb1ed800,0.78204757
42cd718d,0.8578463
3a3f1352,0.8911641
531c29eb,0.8741101
f6383a5e,0.88894266
9927fa32,0.84500724
de4e8cd1,0.83988833
0df14296,0.8918102
9604cf33,0.8209677
3ae2ee8a,0.90957063
95996594,0.8680175
2908036d,0.83428377
59b96076,0.81869394
1b511fe9,0.84981096
52e0670a,0.85225207
8b045c21,0.8834704
d818079e,0.87999225
0e359c0e,0.8237023
9f68e110,0.83318573
2257324c,0.8438491
6d5c700c,0.8198097
ac3efb70,0.83642954
c17b7dbe,0.880715
9cbbe5f8,0.846732
2f7d1ca6,0.86226094
2a773c6b,0.8865579
4aa51844,0.86133856
50414b6c,0.81948256
fa708c94,0.8831737
4ffb2214,0.8500298
f080f2fd,0.84771657
7686a991,0.8960843
210584fa,0.8488082
314a0c60,0.8544558
652738be,0.88200253
97328fb4,0.87465656
1ffc4b1b,0.87331927
285775b5,0.8541917
fae7c37d,0.8054743
95faa6e2,0.84038264
2cc92463,0.8379245
be0a4884,0.8205577
0ec6cc07,0.8977423
7addeb4a,0.88763696
7078e35a,0.85604787
00bb722d,0.8176088
fb6d9aaa,0.8015676
8739c78f,0.877412
b80307d7,0.85922116
d6aba752,0.80536443
239e313f,0.9171841
71cd2877,0.8536145
b870c6ec,0.89984655
148f600c,0.85850775
f2de5d65,0.8481178
9c48afc7,0.8065432
888d5190,0.839552
c2d79443,0.84453887
07458d5d,0.84138316
80eedd13,0.8305516
281ec65c,0.87605697
2d85da71,0.82862276
88e6d0b1,0.80143774
b2bd9d8e,0.8916517
38a978ce,0.8673285
23ff220a,0.8216996
db055794,0.85807264
e1707308,0.8676053
83a3aeef,0.8401999
7e15b042,0.8583767
0bd24025,0.8244097
ffd5b968,0.89051324
bbbeb3f3,0.8164886
8b8867f6,0.8288339
e194338e,0.87502563
6f151f1d,0.85061735
195dca0c,0.8548515
f53d80c7,0.86320436
11e40b77,0.8683167
68ef9a7b,0.90015864
9e71b979,0.83528763
468c860e,0.8721702
db924274,0.9180414
bd440b55,0.8904666
00aa3cc0,0.81413174
4a12a86b,0.8542708
2c6d8b37,0.89291096
e3627025,0.7960451
be761ffe,0.901794
b0656196,0.82645315
ece21805,0.8100385
588abb8a,0.8855033
6cbbefe2,0.8383828
4b8bfbee,0.86047465
6e92fb57,0.8203195
9a44a5f2,0.8518544
4f0b2b92,0.8901619
1505b82b,0.86724824
7d466bf9,0.8771516
576c6542,0.8827015
8291657d,0.8167598
f511d824,0.8669827
4d47c4c7,0.8485451
fa54293b,0.89047277
01b9a8b1,0.82497865
c28c7b2c,0.8427549
584ce991,0.90469176
f3f4b189,0.8132707
7198ab97,0.9155684
5e72d0b6,0.8319916
f6515d3b,0.8229975
8bc9742d,0.9150491
22c36469,0.8625708
7fcfd569,0.89876837
80a85ac1,0.8472868
76ba4556,0.7807695
bb77bbf5,0.8362504
3f73ab1e,0.86159325
097e911c,0.8113836
e10f4392,0.8721801
806d5b36,0.8996732
3d39d621,0.8497445
fde36964,0.8553128
e0f2ae24,0.85327893
f6988945,0.9062468
3b11719a,0.90204114
0deb60e7,0.8009136
c0b9e68a,0.8652589
3494a0d1,0.8443705
acbb9196,0.89834106
52986021,0.8439078
d544ca63,0.89759994
65f12c9d,0.8741027
b2481ac9,0.85189253
c243a8fa,0.74820125
72d75152,0.8442681
8bab8f93,0.84035164
cd4e72c6,0.91153085
650ce31e,0.8355959
b7e02cd3,0.89271206
31c6cf57,0.78586215
a602c92d,0.8677675
b00d875e,0.8442111
b9fe2749,0.86906004
24ec82b4,0.8797882
b4e44ab4,0.91106033
5cac86aa,0.85389405
521c5d2b,0.83856016
edc2db0b,0.7713034
99042dbf,0.8621374
284a1e3b,0.80280244
2b162deb,0.86804885
7b2d72ff,0.82669216
98976b64,0.90148157
df369406,0.8346062
ba529f7f,0.89385355
0ee35685,0.9162361
5c9153a7,0.8098045
c34bfffa,0.91494596
7f2f2bef,0.870936
36b6304f,0.8485574
8500f7a8,0.8460902
31edcffe,0.7892847
b17fc779,0.8785121
b1301f39,0.792731
78f1eb1c,0.80889153
29fd91a7,0.8726891
7fc4ec36,0.8707027
6d519a8f,0.84728587
b98b48fe,0.81833494
00798379,0.87685347
b182e233,0.8776629
72481332,0.8829759
a3dd6b46,0.85593474
55e1a2fa,0.87391967
ca167f7e,0.83386683
a2f6fc60,0.81203395
c12ce38d,0.87447447
41cc3cf1,0.8882827
75d15e82,0.8961088
3ea7f47e,0.87296367
f78236c5,0.8377128
23e4de19,0.85099196
46bb840e,0.88693273
0163756d,0.8171497
760c3340,0.833909
f657d0b3,0.8493278
2834e5e7,0.8623791
e1c188b9,0.83680195
ebc4685b,0.8472816
dad4ec14,0.84216005
598af27d,0.772938
b4dc7f97,0.8462537
720f420d,0.84678435
c76d8118,0.839805
b471c603,0.86031216
d7f44170,0.8710897
c9b9f79f,0.835311
ab4da4fb,0.86994874
178aa124,0.8343439
8c5d18fd,0.8814084
cf2a2fc7,0.87869513
2e246f9f,0.836667
2ba7907a,0.8978465
f214540a,0.831547
03d3ec95,0.84295875
63d2d8ae,0.85752976
baaaa0bb,0.8539028
156bd669,0.8752805
cec57749,0.8416702
451cf7a1,0.86569154
67ee7a39,0.8420189
0e8a2a9a,0.8855627
a52e73bd,0.7998165
e6ac7aee,0.9058423
7a85f62a,0.88628006
43a086e4,0.82700974
32136d23,0.890739
e7f5ccba,0.8992547
58476959,0.8440568
8ccec255,0.8682306
4b22ad9f,0.8276965
a1401886,0.85110503
2686bacc,0.8383578
2989e2e0,0.8155618
b77deb16,0.8704519
08493b52,0.90878874
23d82bac,0.8681765
9ac4b71e,0.8933707
e6ddc0f5,0.795661
17832ef4,0.87061834
ed60af4f,0.87552625
aaa95c59,0.83047014
f9a48982,0.9018775
316eab1d,0.9111485
2a57d8ad,0.8407543
6f19f77d,0.84187156
8da56219,0.88154984
67fb6867,0.84337926
ce92720e,0.85240823
2893de1d,0.8766023
257e9545,0.85299546
f3dd39cf,0.88253266
5b6ac9d0,0.88957185
71d93ab6,0.9134767
ba6f3747,0.8667789
22c4a251,0.87806594
663a0e81,0.87036794
006abe61,0.91167974
73101c44,0.85377043
6532ea43,0.8984401
6b212e40,0.8545319
ba767a4e,0.84254307
b68fda7b,0.84871525
8c7e4855,0.80779386
6e303b94,0.80406374
973c63c0,0.8272757
91bc8a61,0.88614213
b9d42d7e,0.8298317
1e50c3f4,0.8573472
e6515685,0.8767072
c0d02666,0.8064167
420c7bc4,0.8364861
35d0788a,0.838935
56f15158,0.8670582
f0a0586b,0.8353242
ee809167,0.89943445
83f5d9e4,0.8999927
e897ba70,0.8746024
da4f1697,0.83571535
6a5c8da8,0.89572245
b352e469,0.7700755
e7fc4119,0.83286333
95906de0,0.87079793
f6a9fa75,0.87193143
f0e65285,0.8838404
00ba1b5a,0.80806917
c6452bbc,0.8767885
10841913,0.88642436
55a784b5,0.88115233
37d789ea,0.8385278
6e7afade,0.8353979
98cf7b29,0.8972378
81f2879e,0.8379874
6ac9185e,0.8374784
37799494,0.80762726
37cfb516,0.8809221
3999e2a6,0.90701884
571a73c4,0.8656163
5c946fa7,0.8518017
293d4dcf,0.82119554
92165d7c,0.8605624
4af76897,0.87716776
fb33d700,0.776244
86e22626,0.81138563
da603904,0.860649
c85e38bf,0.8599843
8046c7d3,0.8684124
115f4b3c,0.8765562
1b513356,0.8412158
aeff3630,0.8246258
707505e3,0.8863066
2494f3db,0.9011175
8711f61e,0.8878119
381bdd01,0.93675977
efc85238,0.84383863
ea62c1f2,0.85735947
738bc412,0.8528997
b6357cd7,0.8829768
dcbd2946,0.8499136
60d6c35b,0.86082697
a66ab78b,0.8772404
1a71e92f,0.87080234
9adc2c2a,0.8356109
00503faa,0.8795861
cddbbe52,0.9067624
bda9d3f7,0.8469565
a3396076,0.91195333
f96b8060,0.86295086
1f692c31,0.9213303
80fc2b4c,0.7944906
bcde0042,0.8146962
00abc1a2,0.86589354
19dd8b45,0.871835
21c789c0,0.84446365
47a552ec,0.8378434
7817f1f6,0.85417295
3a9d0cd3,0.85046965
6a461834,0.8549445
9bebaa19,0.90155554
f1c137fc,0.8888365
c10a2b86,0.87144274
f7078526,0.88423234
ca783374,0.85379475
8288ecbc,0.88201755
6c8cc252,0.8519348
d0d8eac7,0.8468439
ca13b8fc,0.8571361
b6f813a0,0.8924323
a7f9dd0c,0.85159624
2b3dce68,0.8889392
d3ddf42a,0.8804101
ad975bfd,0.8968872
d6684c82,0.8505502
cff528a7,0.81670004
f320ea1f,0.83520925
d70f80d8,0.8404775
301e2089,0.85747766
f2101db5,0.8781518
e9609fde,0.8005282
6b06f3d4,0.8379323
dc5f06a5,0.85744506
ad3b1c8d,0.8460795
87fa851f,0.8355309
edfe0d9e,0.8522796
484e7e3f,0.84491503
747fc25f,0.8936188
06e201c9,0.8565962
6a7b7b16,0.77483803
76f51088,0.8817125
0c6ce303,0.88306624
a8750a23,0.8385653
005d1a8d,0.84695566
7f0be083,0.89565253
7a0f2f2f,0.8885377
e1f9257f,0.8488409
a6fb4681,0.89158684
c1c7e9be,0.86735755
ac869afa,0.859541
e99c19c1,0.8465832
bbef7d99,0.90280175
37e2e959,0.89136857
cbcaf60b,0.9057226
87e7af15,0.89533466
343c2321,0.88361555
86bceac5,0.8220298
4ab48f91,0.8731194
5f483683,0.8792974
08d13069,0.8988911
c35ffbea,0.88319284
fe432129,0.85806876
f5f77552,0.77793634
59eef4b5,0.8995795
8a9683f3,0.8387075
3469718e,0.83151996
403b44fb,0.8836644
41b9e7ec,0.79489183
41f2ae81,0.87583286
f08c166b,0.89739215
6b2ff695,0.8736743
80896ecf,0.80867344
ae4686ff,0.88808936
c7f2e193,0.8858091
f225df4e,0.82877856
c1746a28,0.80035615
b784e5eb,0.8892532
c3dde492,0.8453438
1f8ded3b,0.850508
c94ccf7c,0.923759
cb094c48,0.85595787
a3c7ad85,0.89268667
50e04b40,0.8750583
1e4c051e,0.814023
8988d5d3,0.83895516
c642619f,0.895115
c6acb363,0.9067586
8be4b652,0.8373337
44dca4a2,0.8842599
f907ebd5,0.8223231
f7dd1654,0.869608
0c758a71,0.85474384
f9b8bbb3,0.8404826
7c70db2c,0.80633277
c8dc61a5,0.85684764
85d93789,0.88655406
dca344ad,0.869038
af2fbdce,0.78046805
8b83889a,0.8389709
78dfc07d,0.8168445
4e94be53,0.8958267
0e817454,0.8348932
dfe6fa99,0.8052109
3edc1cc0,0.8662726
8c6dbe7d,0.8479235
bdf32d47,0.85190034
2760f741,0.89761174
ef55d0c0,0.9123986
8fcfa985,0.89244556
60161993,0.8679728
25ad6a48,0.84150517
696f6720,0.8521857
04362967,0.8882562
5258c583,0.8753571
f879fe70,0.81950337
2439dfdc,0.8471424
ac950d25,0.871054
e6959965,0.8408567
19a32064,0.81900966
5d50c406,0.82461035
dcec8355,0.85568
5c8d42bb,0.85026866
51c63020,0.8772244
084e91db,0.8622205
6b8a360a,0.7773154
9472ba7d,0.856147
44a04f77,0.8508277
942e9022,0.8673063
527e6832,0.811226
9e227218,0.87197447
604418cf,0.8292552
1cb56f66,0.8719188
0c6632d8,0.89187104
f4a5d0a4,0.89239275
dfdc63d6,0.84156847
30aa34b3,0.8575074
17e1ddd6,0.90876985
d537c796,0.8812446
c767fce2,0.86603886
b99a21ba,0.9049267
ba1b5388,0.8684609
cecd5499,0.85742694
bb76f9a9,0.75459826
65c7d23c,0.9100733
ec5777c1,0.87469894
5e6863d7,0.84331775
d8776c31,0.845648
d2259acc,0.8901209
d99d01b1,0.895111
b7baff6a,0.8655008
a6bf99c2,0.8626521
b01fdaf1,0.8365369
dd8ad5ed,0.8930999
9cff4ede,0.88426656
14ab6ce9,0.8339711
d0868f38,0.85371155
7351accf,0.8272024
8469d948,0.8515334
9cc731e6,0.85254717
c991b886,0.88344955
15c427d5,0.84500974
7c7afc5f,0.840262
99cd0a99,0.9015974
1d4e77b5,0.84899473
ff2d1583,0.865149
1041e785,0.8776134
0ce1b293,0.91055006
8ba6ac8b,0.9103901
7c0d1b8c,0.844138
b8365041,0.8731453
844e0e89,0.8885574
f9075b74,0.86760783
26758b1d,0.8266376
c071ddaa,0.84903806
e5664562,0.85588974
5ab278a3,0.8506059
9135a187,0.8201771
199b3b1c,0.79577124
99772654,0.895354
fefe466b,0.8290811
0a0a0a22,0.8537337
765bfc2a,0.8247301
65c8d6d5,0.83847094
cc895cb8,0.8625898
73664654,0.87747747
b3a8a04e,0.8326484
da02c8c5,0.89363223
5359feb3,0.88379526
72201aa5,0.8478862
a0f90d86,0.8472542
6636f228,0.86856806
505fec03,0.8868933
6bc192b8,0.8779873
3cf96637,0.8601913
8b118095,0.8876656
5ee7a2d0,0.8634855
777c5dd0,0.8599282
fb470e0f,0.9025898
3dd51326,0.82745034
274ddcfb,0.8410904
40e0e281,0.83432406
4ee8792b,0.91517633
b7073f4b,0.8697171
57746572,0.8695676
c663ce18,0.86191267
8e4a1245,0.8347568
61a8d153,0.8831919
f542678c,0.87525624
b5634a66,0.90517396
2f45d195,0.8094575
292f4a29,0.8907382
1c05dc2a,0.7843159
d55bd660,0.83252716
f4a5f0d1,0.86927265
431c633e,0.8708331
f405840f,0.8623346
b99f6ab7,0.83812493
c5a74119,0.9005253
11a31337,0.9049065
766b2fed,0.9467475
8c4798af,0.8360835
85a25590,0.866681
5cc7453a,0.8389664
bf6837a6,0.8413053
027d40aa,0.8674137
fed054e5,0.8349759
8caa268c,0.8406652
def46fec,0.8704448
4b85d4b5,0.77883875
20eb4bf0,0.84561884
38511b3d,0.8228075
f89f4fd5,0.80233383
9364c592,0.8729385
9dadbf56,0.84674597
9f2f6c98,0.85865927
a401ce15,0.85427797
d4dbb7bc,0.8514201
630ce8fc,0.892766
cb11a60d,0.87146574
5b401901,0.8093696
3db072ff,0.8485689
13a62b30,0.8392245
af587b12,0.8605215
cb657124,0.8491987
8fc19121,0.8852594
a115756d,0.88190186
927737e3,0.8741457
756a273b,0.8547083
a488956f,0.8868557
378606db,0.8316641
3e01d989,0.867307
a7831a63,0.8445798
7321a6b9,0.8457782
c1cb7c8f,0.8250131
b2fc2d63,0.874649
131c0fd8,0.9059762
03f9ac23,0.8530913
23b33e7e,0.87526006
1c5a5994,0.8527523
f421dd8f,0.8756446
cb80fc56,0.85060465
d23e670b,0.89150906
9eb861ae,0.88693845
bcf6e92a,0.8977711
0961bca0,0.8815343
abf98bd1,0.8415876
c17bd57a,0.84300077
016a5124,0.88572764
f467e65d,0.89738417
1fb7792c,0.8545236
54ac93c7,0.90659094
fc1743ea,0.8251453
59f38354,0.89405864
24affc51,0.82936096
765d7238,0.81978416
821b5dfe,0.78443694
5b51ab9a,0.8745992
6723d8cd,0.85309094
226b6db8,0.8576908
923d35b6,0.83691114
33e97dee,0.8984517
aecdac56,0.82848966
d55660ed,0.8379497
3f5b7972,0.8846544
c7913f57,0.88174677
1e6d2b43,0.8765743
46b2fa10,0.89188665
cce54f1a,0.88521856
30bc12f5,0.8496782
c51afc45,0.85341865
6d7f70d5,0.8647277
ee91ab54,0.8619494
28ab6815,0.84059817
1aa1b7f9,0.86955494
751314d0,0.887835
2331401b,0.87237793
0c392e3f,0.818282
54d448c5,0.8953909
a260dcfb,0.8645564
fb15f329,0.88564295
8ae39645,0.8833211
6cd21507,0.8181304
4f0dc232,0.85944325
b0957592,0.8201539
27ac258a,0.8590495
9548cb6b,0.8881174
f53292ca,0.84351057
9d4bd354,0.9005068
87e50f45,0.89265275
678947ea,0.83583814
5cc342c7,0.79774714
64b4b92f,0.9041997
60c50aa3,0.849969
9a424825,0.8648466
e077b520,0.86992764
3ee12ffc,0.88910353
3face647,0.8408032
0e7cae84,0.8225756
8dbef7f5,0.87400633
6aef926a,0.8408099
b0175929,0.89820427
fcf0751d,0.89406025
5b2373bd,0.81654286
bb18d6ef,0.79311746
4f3b0838,0.84863967
518e7a7e,0.84243524
83c64191,0.853259
38599a8c,0.7646325
475e772b,0.90952015
dd180e4c,0.7854716
e3af1bf5,0.8648104
d6a485cd,0.84865856
af3c091e,0.8838996
0ce5e063,0.8565881
57b8fe56,0.8519249
a4e1f1c4,0.8622411
945d3f45,0.8606829
9a62a2cc,0.8713651
231fadd0,0.88880694
f890cc62,0.8057054
6ac5eb8d,0.89689636
2d89ebf8,0.867933
365d70d2,0.8609578
400de3d2,0.8839147
9f7ad958,0.87187344
287e19f8,0.8029719
16c0f215,0.89139175
3fefa1f3,0.8541064
c5ef001f,0.9031671
ddfcc6b1,0.9060075
